urn,author,title,year,lang,url
2007081313006,"Brandt, Fr.",Om Søforsikring,1876,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007081313006
2007091112001,"Spurgeon, C.H..",Excentriske Prædikanter,1885,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007091112001
2009081903009,"Nissen, Johan.",Nissens Samtaler over Luthers lille Katechismus,1865,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009081903009
2014073108103,"Ross, Immanuel",Om troper og figurer,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014073108103
2012100108062,"Helland, Amund",Skogenes Fordeling inden Elvenes Nedslagsdistrikter,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012100108062
2016061708027,"Rojahn, Ferdinand",Kortfattet Haandbog om Pianofortet,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016061708027
2010011312019,"Ibsen, Henrik","Sang for De Vindende ved Skyttefesten paa Ladegaardsøen, den 1ste Juli 1860",1860,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010011312019
2007061510008,,ABC,1853,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007061510008
2014121208055,"Schøyen, Elisabeth",Svanhild,1876,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014121208055
2014092308075,,Skolen paa Hauges minde,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014092308075
2014052308189,"Skram, Amalie",Samlede værker,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014052308189
2012031324013,"Shaw, Flora L.",Barnene paa Castle Blair,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012031324013
2007111610001,"Krogness, Johan Rikard",Tro og detailleret fremstilling af det berømte theaterslag i Christiania den 28de Januar 1838,1838,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007111610001
2016062248027,"Sebelien, John",Veiledning ved Øvelserne i analytisk Kemi for Landbrugshöiskolens Fagklasser,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016062248027
2009051112003,"Finne, Gabriel",To Damer,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009051112003
2013040308056,"Bendixen, B.E.",Kirkerne i Søndre Bergenhus amt,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013040308056
2015072108101,"Isaachsen, D.",Lærebok i fysik for realgymnasiet og tekniske skoler,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015072108101
2010092803026,"Lindeqvist, Johan",Om betingelserne for at en hest skal kunne ansees præmieværdig,1860,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010092803026
2009020900040,"Sørensen, H.L.",Planterigets Naturhistorie for Middelskolen,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020900040
2011080222013,"Crompton, Isac",Guldgruben,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011080222013
2006112000011,"Keller, Helen",Mit Liv,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112000011
2011060804001,,Indbydelsesskrift til Aarsexamen i Skiens offentlige Skole for den høiere Almendannelse i Juli,1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011060804001
2011091920008,"Sæter, Ivar",Mod dag,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011091920008
2016010408258,"Garšin, V.M.",Seks fortællinger,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016010408258
2009072800077,"Alfsen, Magnus",Forøvelser til den systematiske geometriundervisning,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009072800077
2011070508073,"Lammers, Gustav Adolph",Forsvar for den frie apostolisk christelige Menighed og dens Forfatnings Grundtræk,1856,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011070508073
2015012008047,"Olafsen, O.",hellige Skrifts Historie,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015012008047
2012022824016,"Kielland, Alexander L.",Gift,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012022824016
2009020200012,"Borchgrevink, Einar",Barnets første bog om Gud,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020200012
2010022312002,"Klaveness, Thv.",Bibellære for skoler og seminarier,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010022312002
2012071105071,"Schnitler, Didrik",Almindelig krigshistorie,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012071105071
2012100907127,"Aanrud, Hans",Sidsel Sidsærk og andre kjærring-emner,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012100907127
2016030426006,,A a a b c d e,1815,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016030426006
2010021503047,"Grimelund, A..",Forelæsninger over practisk Theologie,1856,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010021503047
2016061326004,"Luther, Martin","Dr. M. Luthers lille Katechismus, med Børnelærdoms Visitats og christelige Spørgsmaal og Svar for dem, som gaae til Guds Bord, samt Sententser af Guds Ord",1845,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016061326004
2011031412004,"Berg, Olaf",Digte og skrøner,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011031412004
2016050948064,,Fortegnelse over de akademiske Borgere ved Norges Universitet 1813-1850,1851,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016050948064
2015061808053,"Hoel, Klaus",International forfatterret og kunstnerret i de Forenede Stater,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015061808053
2016101748084,,25 Aar,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101748084
2012041608165,"Russel, Dora",Walter Sestons Kjærlighedshistorie,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012041608165
2006112201038,"Strøm, Boye",Norges land og folk,1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112201038
2014011608176,"Wharton, Edith",Naadsensbrød,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014011608176
2016101148001,"Stromberger, Chr. M.",Troens Seier i Døden,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101148001
2010052606055,"Bang, A. Chr.",Norske Hexeformularer og magiske Opskrifter,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010052606055
2008080802001,"Knutzen, K.O.",Læsebog for Almueskolernes mellemste Klasse,1839,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008080802001
2013071208138,"Heyerdahl, Anders","Genealogiske optegnelser om slægtlinierne ""Heyerdahl"", samlet og ordnet i slægtregisterform",1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013071208138
2013050224058,"Ibsen, Henrik",Lille Eyolf,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013050224058
2013072208129,"Lobben, Peder",Elektricitet og Magnetisme,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013072208129
2009101610002,"Kielland, Alexander L.",Garman &amp; Worse,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009101610002
2008091803001,"Holmboe, C.A.",Bibelsk Geographie i Udtog,1847,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008091803001
2009062601005,"Nøstdahl, H.",Berg-Lindéns Lærebog i Naturkundskab for Byskoler,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009062601005
2011053104032,"Reichborn-Kjennerud, I.",Kostlære,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011053104032
2012052204035,"Zahn, Franz Ludwig",Bibelhistorie for Børn og Ældre,1839,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012052204035
2006112300046,,Historiske samlinger,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112300046
2015021008277,,Norges gamle Love indtil 1387,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015021008277
2016061008041,"Schjøtt, P.O.",De ethnographiske forhold i det forhistoriske Grækenland,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016061008041
2006081700007,"Valseth, Otto",Tidlig Høst,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006081700007
2009072901015,"Luther, Martin",Dr. Martin Luthers større Katechismus,1869,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009072901015
2014061608119,"Haagensen, K. Joh.",Athenfærden 1906,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014061608119
2013070108235,"Abrahamsen, Enoch",Paa Alfarvei,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013070108235
2006082800125,"Undset, Ingvald",Fra Akershus til Akropolis,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006082800125
2009020900010,"Gedde, V.",Regler for norsk Retskrivning,1856,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020900010
2011101223005,"Haffner, Einar",Lærebog i fysisk geografi for gymnasiet,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011101223005
2011081120008,"Rovetta, Gerolamo",Undervands,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011081120008
2012021308016,,Beretning om Felttjenesteøvelserne paa Voss 1892,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012021308016
2006082300049,"Øverland, O.A.",Hvorledes P.Chr. Asbjørnsen begyndte som sagnfortæller,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006082300049
2009110304125,"Hiorthøy, H.F.",Beskrivelse over Gudbrandsdalen,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009110304125
2014102708034,"Valseth, Otto",Forskruede,1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014102708034
2016051048043,"Frommel, Emil",Henrik fra Lindelbronn,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016051048043
2008042204120,"Stang, Fredrik",Negotiable dokumenter og legitimationstegn,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008042204120
2008111012001,"Asbjørnsen, P. Chr.",Naturhistorie for Børn,1844,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008111012001
2011110912003,,Krigsretssagen mod oberst Peters i høiesteret,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011110912003
2012080724020,"Brovold, Ivar",Topografisk-historisk Beskrivelse over Vestnæs prestegjeld,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012080724020
2012042008071,"Dahl, Fredrik",Bogholderiopgave for en fabrikdrift (teglværk),1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012042008071
2008040104012,,Lov af 29de juni 1889 indeholdende forandringer i lov om forbrydelser af 20de august 1842,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040104012
2008111903031,,"Love, Anordninger, Kundgjørelser, aabne Breve, Resolutioner m.m., der vedkomme Kongeriget Norges Lovgivning og offentlige Bestyrelse",1858,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008111903031
2014121208041,"Munch, J.St.",Glæde i Herren er eders Styrke,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014121208041
2012020208013,"Beauvois, E.",Slesvigs nationalitet,1864,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012020208013
2010061506025,"Lassen, Hartvig",Indledning i Norges og Danmarks Literatur,1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010061506025
2009092312002,"Munch, P.A.",Norges Historie i kortfattet Udtog,1856,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009092312002
2013030608196,"Bull, Edvard",fremstilling af hovedtrækkene i de Bright'ske sygdommes behandling,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013030608196
2009031000021,"Voss, Valentin",Regnebog for Almuskolerne og de lavere Middelskoleklasser,1876,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009031000021
2010042703002,"Wexels, W.A.",liden Bibelhistorie for Børn,1835,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010042703002
2016071848052,,Bilag til den parlamentariske Arbeiderkommissions Indstilling,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016071848052
2012051513007,,Veiledning i udførelse af almindelige feltarbeider,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012051513007
2013110126001,,Udvalgte nationale Sange,1827,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013110126001
2014052208035,"Birkeland, H.",norske Fiskersøn,1882,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014052208035
2012011924009,"Collins, Wilkie",Ved Nordpolen,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012011924009
2013042608121,"Luther, Martin",Dr. Martin Luthers større Katechismus,1865,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013042608121
2008071112002,,[Statsraadsagen],1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008071112002
2008091603030,,Oldnorsk Læsebog med tilhörende Glossarium,1847,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008091603030
2016061508086,"Schiller, Friedrich",Klokken,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016061508086
2009043010001,"Daae, Ludvig","Om historieskriveren ""Theodricus Monachus"" og om biskop Thore af Hamar",1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009043010001
2009080603016,"Kjerulf, Theodor",Stenriget og Fjeldlæren,1865,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009080603016
2011081120009,"Gjertsen, M. Falk",De syv Sendebreve til Menighederne i Lilleasien,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011081120009
2011032306170,"Holst, Axel",Skolehygiene,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011032306170
2011082612007,"Laveleye, Émile de",De katholske folks fremtid,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011082612007
2012101507003,"Mork, Per",Fjord-krabber og skogs-fant,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012101507003
2006112400016,"Vogt, Volrath",større Bibelhistorie,1860,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112400016
2015060108076,"Undset, Ingvald",Jernalderens begyndelse i Nord-Europa,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015060108076
2009021004135,"Reusch, Hans",Kortfattet geografi,1885,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009021004135
2009081303020,"Riis, Claus Pavels","""Han har det strengt""",1865,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009081303020
2016010408009,"Lie, Bernt",Søster Judit,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016010408009
2014120208153,"Arnesen, Martin",Stamtavle over Slægten Henne,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014120208153
2006112201045,"Sinding-Larsen, Alfred",Fra Studentertiden,1871,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112201045
2006120101067,"Lhotzky, Heinrich",Dit barns sjæleliv,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006120101067
2010082510001,"Rathke, Jens",Professor Rathkes Reise i Finmarken og det nordlige Rusland,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010082510001
2008072204113,"Munch, P.A.",Det oldnorske Sprogs eller Norrønasprogets Grammatik,1847,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008072204113
2013101708077,E.V.,Sorka,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013101708077
2009050703027,"Kubberud, M.",Jesuiterne i Norge,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009050703027
2009041603021,"Bojer, Johan",Paa kirkevei,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009041603021
2013102507007,"Thommessen, O.",Politik for hver Mand,1885,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013102507007
2012011710002,,Forslag fremsatte til Behandling paa det 6te ordinære Generalmøde i Stavanger 7de August 1900 og de følgende dage,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012011710002
2010092912007,,Foreløbigt forslag fra storskiftekommissionen for Tolgen til begrænsning og indre ordning med hensyn til havnegang og slaattebrug inden Vingelens sogn,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010092912007
2007081313004,,Tidsmæssigt Hus- og Madstel,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007081313004
2012051613010,"Schultz, N.S.","Cantate, opført i Trondhjems Domkirke den 11te December 1811, i Anledning af det norske Universitets Oprettelse",1811,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012051613010
2014093008040,,Christelige Psalmer,1844,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014093008040
2012073108089,"Bjørset, Karl",Tyske stiløvelser (frie stile) for 3. og 4. middelskoleklasse,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012073108089
2014042406051,,Studenterne fra 1870,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014042406051
2015090708067,"Munch, A.",Kongedatterens Brudefart,1878,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015090708067
2007102412003,"Hille, R.",Kortfattet Omrids af den tyske Litteraturs Historie,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007102412003
2015062408077,"Monrad, C. Peder",Lillehammer og omegn,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015062408077
2007080712002,"Cicero, Marcus Tullius",Udvalgte Taler af Cicero,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007080712002
2016111648065,"Friedeberg, R.",Parlamentarisme og generalstreik,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016111648065
2012052204066,"Bruun, Christopher",Fri Folkekirke,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012052204066
2010042306004,"Viller, Fredrik",Karl Monks Oplevelser,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010042306004
2010052706056,"Anderssen, Otto",Billeder av dannelsesarbeidets historie,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010052706056
2016051948114,"Zwilgmeyer, Dikken",Vi børn,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016051948114
2011090108144,"Dons, Waldemar",Om Bostrømianismen,1874,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011090108144
2010060106049,"Haffner, Einar",Økonomisk geografi for gymnasiet,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010060106049
2014091106060,"Mohn, H.",Nedbør-Vindroser,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014091106060
2013042908086,"Petersen, Siegwart",Jordbeskrivelse,1878,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013042908086
2012052204017,"Holmboe, B.",Lærebog i Mathematiken,1833,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012052204017
2010012603001,"Wexels, W.A.",Forklaring over Det nye Testamentes Skrifter,1837,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010012603001
2013100708133,"Andersen, Axel",Nadveren i de par første aarhundreder eft. Kr,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013100708133
2008022010002,"Sars, Michael",Bidrag til kundskab om Christianiafjordens fauna,1868,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008022010002
2015070608096,"Krag, Thomas P.",Gunvor Kjeld,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015070608096
2014060308052,"Ibsen, Henrik",Fruen fra Havet,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014060308052
2015102808037,"Huitfeldt, Fritz",Ude med bøsse og fiskestang,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015102808037
2008032712005,"Hansteen, Christopher","Belysning af Hr. Professor B. Holmboes Anmeldelse af min Plangeometrie, Morgenbladet No. 339, 5 Dec. 1835",1836,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008032712005
2009020203042,"Sørensen, H.L.",Kortfattet Lærebog i Dyrerigets Naturhistorie,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020203042
2014081508227,"Øyen, P.A.","Portlandia arctica, Gray og dens forekomst i vort land under ratiden og indsjøperioden",1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014081508227
2015062229001,"Neumann, Jacob",Haandbog for Lærere i Omgangsskoler,1825,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015062229001
2010042703016,,"Journal for Rigsforfatning, Lovgivning og Politie",1814,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010042703016
2014011008051,,Læsebog for kristelig skole og hjem,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014011008051
2010070106161,,Indbydelsesskrift til den offentlige Examen i Bergens Kathedralskole,1870,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010070106161
2009012700028,"Fosse, K.",Kortfattet norsk litteraturhistorie,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009012700028
2012121007090,,"Love, Anordninger, Kundgjørelser, aabne Breve, Resolutioner m.m., der vedkomme Kongeriget Norges Lovgivning og offentlige Bestyrelse",1877,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012121007090
2010070206132,,Beretning om det 8de almindelige norske landbrugsmøde og Den 3die almidelige nordiske frøkongres i Trondhjem 1887,1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010070206132
2012051608026,"Pontoppidan, Erik",Sandhed til Gudfrygtighed,1861,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012051608026
2014052108261,"Lie, Bernt",I Eventyrland,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014052108261
2009061012007,"Nielsen, Yngvar",Kampen om Trondhjem,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009061012007
2009073003006,,Catalog over Det Kgl. Frederiks Universitets og dets videnskabelige Samlingers separate Bibliotheker,1864,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009073003006
2006112200015,"Hall, Birger",Fra Østen,1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112200015
2015090227002,"Hielm, Peder Pavels",Til Norges constitutionelle Konge Carl Johan ved Hans forestaaende Kroning i Trondhjem,1818,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015090227002
2006112300041,"Berkeley, George",Aand og Natur,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112300041
2015111907513,,Holbergklubbens smaaskrifter,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015111907513
2011101223017,Z.,"Røverprinsessen i Vaterland, eller Den hemmelighedsfulde hævner",1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011101223017
2014111408045,"Døving, Carl",Billeder fra Syd-Afrika,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014111408045
2014032108018,"Guldberg, A.S.",Fremstilling af Astronomiens Elementer,1863,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014032108018
2007102910010,"Foss, H.","Værnepligten og den væbnede Magt i Norge, sammenlignet med Militairvæsenets nærværende Indretning i Preussen",1832,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007102910010
2010052706014,"Bang, Th.",Landmålerliv i Finmarken,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010052706014
2011051610001,"Arbo, Peter Nicolai",Billeder af Norges Historie,1860,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011051610001
2009031003035,,Norsk Medicinalkalender,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009031003035
2010031812006,"Franson, F.",Eders døtre skulle profetere,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010031812006
2006112201026,"Flood, Johs.",Kort Skildring af Sognepræst Boye Joakim Floods Liv og salige Død,1874,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112201026
2011072910002,"Sundt, Karen",Fiskerens datter,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011072910002
2016092848084,,Folketællingen i Kongeriget Norge 1 Januar 1891,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016092848084
2011112924024,"Thoresen, Magdalene",Signes Historie,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011112924024
2008091800030,"Pontoppidan, Erik",I Jesu navn,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008091800030
2008121603006,"Horn, C. W. Ludv.","Lærebog i geografi for amtsskolen og folkehøiskolen, samtfor forberedelsesklasser for seminarierne",1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008121603006
2016111748595,"Munch, A.",Kongedatterens Brudefart,1861,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016111748595
2010030510001,"Leganger, C.M.",Lærebog i Jesu religion ; lagt til grund ved de unges underviisning,1810,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010030510001
2008100913004,,Academiske Love for de Studerende ved det Kongelige Norske Frederiks Universitet,1855,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008100913004
2016041129006,"Aalholm, N.M.",Materialier til tydske Stiløvelser,1847,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016041129006
2012032813013,"Jensenius, Caspar Holten",Om Fædriften i Finmarken,1860,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012032813013
2008061012001,"Broch, O.J.",Indstilling fra den ved Kongelig Resolution af 28de Janr.1873 nedsatte Kommission angaende Lovgivningen om Maal og Vægt,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008061012001
2008042912001,"Monrad, M.J.","Det Kongelige norske Frederiks Universitets stiftelse, fremstillet i anledning af dets halvhundredaarsfest",1861,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008042912001
2006111601045,"Henrichs, J.",undersøgelse af boligforholdene i norske landdistrikter fra sanitært standpukt 1900-1901,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006111601045
2015100607001,"Raabe, Jens",Byen,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015100607001
2009021803051,"Drejer, P.",Om Tvillinger,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009021803051
2014071606012,"Hansson, Laura Marholm",Kvindernes Bog,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014071606012
2011102424031,,For kjøkkenet i by og bygd,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011102424031
2011101712004,,Det Norske Samfund i Stockholm 1895 - 16/3 - 1900,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011101712004
2015112708064,"Holst, Christian",Fortegnelse over videnskabelige instituter og literaire bytteforbindelser,1885,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015112708064
2016110728003,"Aarflot, Berte Kanutte",Troens Frugt,1836,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016110728003
2011062410020,,"Kyst-Liv, eller Pigen fra Søen",1880,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011062410020
2012052204033,"Holand, Hjalmar R.",De Norske Settlementers Historie,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012052204033
2016050948053,"Getz, K.",Geometrisk konstruktionsbog for ... med opgaver,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016050948053
2012121806012,,Norske Herredags-Dombøger,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012121806012
2012120505051,"Caspari, Theodor",Vildren,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012120505051
